time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
1468.28229336195,8568.6923828125,2.5430569648742676,1467.6273272830404,1514.6569953658059,0,0
1468.3031269871922,8569.58984375,2.5434978008270264,1467.6270420192677,1514.6570535659341,1,0
1468.3239606122002,8571.73046875,2.543483018875122,1467.6272577167042,1514.6571523404514,2,0
1468.344794237091,8561.4990234375,2.5422825813293457,1467.6267819287725,1514.6577084741316,3,0
1468.36562786175,8568.88671875,2.5432443618774414,1467.6269040741736,1514.6572377155953,4,0
1468.407295110544,8544.5888671875,2.5396676063537598,1467.6262155759441,1514.6565332431812,5,0
1468.4281287346798,8563.27734375,2.5422415733337402,1467.625576689776,1514.657882650024,6,0
1468.4489623586396,8559.568359375,2.5417234897613525,1467.6260330578511,1514.6576869298772,7,0
1468.4697959823661,8554.0654296875,2.5411903858184814,1467.625401313429,1514.6571583601456,8,0
1468.4906296059198,8552.60546875,2.5407676696777344,1467.6256434214354,1514.657629687956,9,0
1468.511463229299,8551.626953125,2.5405287742614746,1467.6247567765683,1514.6569729684113,10,0
1468.5322968525015,8546.328125,2.5396347045898438,1467.6250196253416,1514.65710747317,11,0
1468.55313047553,8552.291015625,2.5405635833740234,1467.625043633799,1514.6577038818866,12,0
1468.573964098327,8557.234375,2.5414481163024902,1467.6250984010696,1514.657736800505,13,0
1468.5947977209485,8560.6552734375,2.5419256687164307,1467.6243454337962,1514.657421418118,14,0
1468.615631343396,8549.912109375,2.54032564163208,1467.6240353062383,1514.6565702201342,15,0
1468.636464965668,8555.0419921875,2.541329860687256,1467.6245015332127,1514.6576008893696,16,0
1468.657298587707,8562.078125,2.542034149169922,1467.6231695180466,1514.6566126005523,17,0
1468.6781322095721,8555.6513671875,2.5411200523376465,1467.6243117213849,1514.6574265262577,18,0
1468.698965831263,8554.53515625,2.5411605834960938,1467.6229927011257,1514.6564155137924,19,0
1468.7197994527787,8550.4755859375,2.5403568744659424,1467.6229938039128,1514.6562258906697,20,0
1468.7406330740605,8563.009765625,2.5422375202178955,1467.6232198539276,1514.656764460989,21,0
1468.761466695169,8555.6923828125,2.5412557125091553,1467.6228466570537,1514.656301916704,22,0
1468.7823003161025,8558.712890625,2.5418758392333984,1467.6225424092681,1514.6566637108658,23,0
1468.803133936803,8564.537109375,2.5425620079040527,1467.6224578071412,1514.656881272316,24,0
1468.82396755733,8560.3447265625,2.5417840480804443,1467.622160624829,1514.6556280903508,25,0
1468.8448011776804,8554.10546875,2.5410125255584717,1467.6217810738037,1514.655911792058,26,0
1468.865634797799,8560.0625,2.541780710220337,1467.6223417387066,1514.6568055442106,27,0
1468.886468417802,8566.240234375,2.5425968170166016,1467.6219204117042,1514.6559277967083,28,0
1468.907302037513,8567.0625,2.5427091121673584,1467.622031876377,1514.6570460089013,29,0
1468.9281356571068,8558.61328125,2.541680335998535,1467.6210083814276,1514.6558039432816,30,0
1468.9489692764691,8556.4462890625,2.541273593902588,1467.6208360444389,1514.6553957342787,31,0
1468.9698028955986,8572.5546875,2.5436322689056396,1467.6210139331142,1514.6565995125934,32,0
1468.990636514611,8564.103515625,2.542386531829834,1467.6204822699717,1514.655281210453,33,0
1469.0114701333919,8564.9658203125,2.542506456375122,1467.6203252798437,1514.655001610508,34,0
1469.032303751938,8565.6982421875,2.542614698410034,1467.6201791643746,1514.6545193116167,35,0
1469.05313737031,8562.55078125,2.542146682739258,1467.620033646014,1514.6547124435394,36,0
1469.0739709885079,8568.404296875,2.5430614948272705,1467.6200593204094,1514.6555154543298,37,0
1469.094804606474,8562.328125,2.5419952869415283,1467.620407897102,1514.6558515402453,38,0
1469.1156382242643,8558.4150390625,2.54168438911438,1467.6197226048878,1514.654957908181,39,0
1469.13647184188,8568.68359375,2.5429880619049072,1467.618989428483,1514.6551302139012,40,0
1469.1573054592632,8577.39453125,2.5443499088287354,1467.619760582413,1514.6561081106406,41,0
1469.1781390764704,8563.505859375,2.54229736328125,1467.6194392082134,1514.6549161794405,42,0
1469.198972693446,8562.8291015625,2.5428390502929688,1467.618918501878,1514.655408288938,43,0
1469.2198063102473,8575.1630859375,2.5439484119415283,1467.618799188062,1514.6553737617965,44,0
1469.2406399268157,8574.8662109375,2.5443389415740967,1467.6191557232069,1514.655623385159,45,0
1469.2614735432085,8572.6318359375,2.5436298847198486,1467.6184108533755,1514.654432355077,46,0
1469.2823071593689,8563.431640625,2.5423665046691895,1467.6188282262628,1514.6552926951151,47,0
1469.3031407753551,8565.09375,2.5427634716033936,1467.6185780601816,1514.6549515509444,48,0
1469.3239743911658,8573.986328125,2.5437848567962646,1467.618815421762,1514.6552984437392,49,0
1469.3448080067456,8572.14453125,2.5434296131134033,1467.6186229162954,1514.6556610477296,50,0
1469.3656416220906,8576.21875,2.544003486633301,1467.618277635809,1514.6559699685085,51,0
1469.386475237261,8572.9814453125,2.5436582565307617,1467.6186576411426,1514.6552401411457,52,0
1469.407308852258,8572.626953125,2.5439772605895996,1467.6180515431681,1514.6554190726752,53,0
1469.4281424670216,8572.01953125,2.543762445449829,1467.6177795546193,1514.6553803862905,54,0
1469.448976081552,8574.537109375,2.543774127960205,1467.6178016197805,1514.6555133317374,55,0
1469.469809695908,8570.3505859375,2.543257236480713,1467.61748150276,1514.6555174692137,56,0
1469.490643310031,8582.146484375,2.545337438583374,1467.6178565336743,1514.6561268578778,57,0
1469.5114769239794,8582.65625,2.5451605319976807,1467.6176036337818,1514.6556277336426,58,0
1469.532310537754,8575.833984375,2.5446243286132812,1467.6172290407935,1514.6553913989324,59,0
1469.5531441512376,8568.65234375,2.5429298877716064,1467.6176126443136,1514.6556345520441,60,0
1469.573977764604,8578.2919921875,2.5449676513671875,1467.617194297561,1514.6557917787575,61,0
1469.5948113776794,8585.8125,2.545811414718628,1467.6173578846463,1514.6563890915381,62,0
1469.6156449905793,8586.939453125,2.546121835708618,1467.6166475283935,1514.6557322956853,63,0
1469.636478603306,8567.25390625,2.5429539680480957,1467.6169513635678,1514.6557912560636,64,0
1469.6573122158002,8575.41015625,2.5439932346343994,1467.6174301805445,1514.656674855544,65,0
1469.6781458280616,8577.3134765625,2.544498920440674,1467.6171350283707,1514.6561910200066,66,0
1469.6989794401466,8578.453125,2.5444512367248535,1467.6169961224161,1514.6554896124192,67,0
1469.7198130519992,8582.150390625,2.5448882579803467,1467.616964736607,1514.6571086661063,68,0
1469.740646663679,8586.58984375,2.5456740856170654,1467.6161702426384,1514.656127284119,69,0
1469.7614802751245,8577.26171875,2.5449726581573486,1467.6167929183675,1514.655979424045,70,0
1469.7823138863369,8581.642578125,2.54496169090271,1467.6167389436846,1514.656788535712,71,0
1469.803147497376,8577.251953125,2.5441482067108154,1467.617151979038,1514.6567618562271,72,0
1469.8239811081814,8582.9169921875,2.545163631439209,1467.6165513100775,1514.6567184491769,73,0
1469.844814718811,8585.279296875,2.545403242111206,1467.6163624093795,1514.6565590333016,74,0
1469.86564832921,8586.2470703125,2.5456297397613525,1467.6169039543274,1514.6571850457622,75,0
1469.886481939375,8581.2109375,2.544849157333374,1467.6162495903113,1514.6572005630944,76,0
1469.907315549307,8584.943359375,2.5454001426696777,1467.6163291399073,1514.657058662502,77,0
1469.928149159065,8585.9228515625,2.5457205772399902,1467.6161916933434,1514.6575654843587,78,0
1469.9489827685893,8583.3828125,2.5451149940490723,1467.6165471038698,1514.6572685582971,79,0
1469.9698163779399,8580.5595703125,2.5447661876678467,1467.6164301701488,1514.6574660675199,80,0
1469.990649987058,8580.939453125,2.5448009967803955,1467.6161247385592,1514.6572950592713,81,0
1470.0114835959425,8584.4033203125,2.545787811279297,1467.6159438862426,1514.6579070543655,82,0
1470.0323172045942,8586.6865234375,2.545544147491455,1467.616164726644,1514.6574549996606,83,0
1470.0531508130712,8582.9462890625,2.5452873706817627,1467.6164422386917,1514.6581778035272,84,0
1470.073984421315,8582.439453125,2.545006513595581,1467.615986901738,1514.6574884125903,85,0
1470.0948180293844,8585.9462890625,2.5460891723632812,1467.6157084944978,1514.6576486386673,86,0
1470.1156516371639,8580.8720703125,2.5447351932525635,1467.616186736306,1514.6575887782067,87,0
1470.136485244768,8577.8037109375,2.544778823852539,1467.6167436428345,1514.6585652371316,88,0
1470.1573188521388,8582.580078125,2.545003652572632,1467.6158457293695,1514.6584800932167,89,0
1470.1781524593357,8587.435546875,2.545727014541626,1467.6158921145923,1514.6585060255638,90,0
1470.1989860662989,8585.537109375,2.5455451011657715,1467.6158484130856,1514.6585748709847,91,0
1470.21981967303,8584.5927734375,2.5452287197113037,1467.6157543242384,1514.6589303738767,92,0
1470.240653279528,8586.5517578125,2.545614004135132,1467.6156939096372,1514.6584284973244,93,0
1470.261486885794,8586.05078125,2.5454790592193604,1467.6155670745245,1514.6586401811578,94,0
1470.282320491885,8585.3115234375,2.5454812049865723,1467.6156228945945,1514.658793822434,95,0
1470.303154097742,8584.9580078125,2.54560923576355,1467.6153045268927,1514.659157516491,96,0
1470.323987703367,8585.83984375,2.545459270477295,1467.616145528839,1514.6589920694048,97,0
1470.344821308759,8585.6826171875,2.5455620288848877,1467.6154763579766,1514.6587691155298,98,0
1470.3656549139769,8582.4296875,2.5450282096862793,1467.6156157349544,1514.6590064292645,99,0
1470.3864885189041,8586.474609375,2.545766830444336,1467.6156713069588,1514.6589327470415,100,0
1470.4073221236558,8586.314453125,2.5455026626586914,1467.6155693687697,1514.6594110944402,101,0
1470.428155728174,8582.587890625,2.5450875759124756,1467.6153012805269,1514.6585903907007,102,0
1470.4489893324603,8583.2158203125,2.5451788902282715,1467.615892259068,1514.6592748406483,103,0
1470.469822936572,8585.8046875,2.5456066131591797,1467.615522302779,1514.659455676862,104,0
1470.4906565403926,8584.4345703125,2.5452890396118164,1467.6155565390711,1514.6597125850396,105,0
1470.5114901440388,8585.548828125,2.54542875289917,1467.6153058481264,1514.6600196130353,106,0
1470.532323747452,8591.4375,2.5465328693389893,1467.6152828965794,1514.6598696387846,107,0
1470.5531573506319,8584.6171875,2.5453455448150635,1467.6152414190626,1514.6598650491978,108,0
1470.5739909535791,8576.400390625,2.544137716293335,1467.6157564237071,1514.6595908711838,109,0
1470.5948245562936,8584.458984375,2.5453007221221924,1467.6151464776806,1514.6595374248932,110,0
1470.6156581588339,8582.931640625,2.5450823307037354,1467.615741341771,1514.6603297594404,111,0
1470.6364917610836,8589.7197265625,2.5461504459381104,1467.6151105183078,1514.660386055483,112,0
1470.6573253631575,8581.541015625,2.5451714992523193,1467.6151949764312,1514.6603746879941,113,0
1470.6781589649408,8581.1513671875,2.5447025299072266,1467.6154492654516,1514.6602915677859,114,0
1470.6989925665494,8583.22265625,2.5450613498687744,1467.6151754080568,1514.660363817836,115,0
1470.7198261679246,8579.2734375,2.544494390487671,1467.6145706699558,1514.6604150417704,116,0
1470.7406597690679,8577.7158203125,2.544239044189453,1467.614861310552,1514.6608035207964,117,0
1470.7614933699783,8589.671875,2.546034574508667,1467.6152427418965,1514.6605138131458,118,0
1470.782326970656,8584.916015625,2.545170307159424,1467.6154367887718,1514.6608115996285,119,0
1470.8031605711003,8579.208984375,2.5445594787597656,1467.614945615365,1514.6606894222155,120,0
1470.823994171312,8577.978515625,2.5446691513061523,1467.6149729617423,1514.6611445152182,121,0
