time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
1491.662334243821,19397.732421875,3.816265106201172,1264.229821998665,1469.184340734193,0,0
1491.683167896765,19173.9296875,3.7942593097686768,1264.2301928572854,1469.1840917339543,1,0
1491.7040015483121,18924.587890625,3.769991397857666,1264.230212826113,1469.18362262058,2,0
1491.7248351989274,18673.07421875,3.745274066925049,1264.2304202559585,1469.18372007802,3,0
1491.745668848612,18413.28515625,3.71903920173645,1264.230402340118,1469.1836941077381,4,0
1491.766502497365,18169.662109375,3.6942057609558105,1264.2307959538173,1469.183763974321,5,0
1491.787336145187,17930.615234375,3.6707112789154053,1264.231549981074,1469.1839447441446,6,0
1491.808169791611,17707.763671875,3.6472578048706055,1264.2320776150887,1469.1842596751733,7,0
1491.829003437105,17429.52734375,3.618600368499756,1264.2327200829836,1469.184632467488,8,0
1491.8498370816665,17199.083984375,3.5947508811950684,1264.2333311917844,1469.1841783466734,9,0
1491.870670724832,16992.25390625,3.573225736618042,1264.23371818863,1469.1844200838755,10,0
1491.891504367065,16843.35546875,3.557528018951416,1264.2341703664092,1469.1844091199725,11,0
1491.912338007902,16718.896484375,3.54437255859375,1264.234112726816,1469.1844623805866,12,0
1491.9331716478075,16632.96484375,3.535376787185669,1264.2341658258063,1469.1848019783872,13,0
1491.954005286316,16566.984375,3.5284910202026367,1264.2337149782322,1469.185040855978,14,0
1491.9748389234276,16528.06640625,3.5242724418640137,1264.233525153119,1469.1845196292527,15,0
1491.9956725596085,16508.455078125,3.5225272178649902,1264.2334955327105,1469.1846023371193,16,0
1492.016506194392,16497.662109375,3.5210511684417725,1264.23302363628,1469.184634108017,17,0
1492.037339827778,16498.82421875,3.5212340354919434,1264.2328884512722,1469.184422602676,18,0
1492.058173460233,16489.955078125,3.5202391147613525,1264.23209269534,1469.184452534847,19,0
1492.079007091291,16491.1328125,3.520265817642212,1264.2318818203676,1469.1845633854487,20,0
1492.099840720952,16489.8828125,3.5201401710510254,1264.2312634285702,1469.184513949427,21,0
1492.120674349681,16495.212890625,3.520787000656128,1264.230987736854,1469.1842149856095,22,0
1492.141507977014,16495.984375,3.520925998687744,1264.2306632701448,1469.1834192320598,23,0
1492.162341602949,16493.392578125,3.5206503868103027,1264.2301960971113,1469.183754677684,24,0
1492.183175227488,16490.6953125,3.5204038619995117,1264.2297838693007,1469.1840212908298,25,0
1492.2040088510948,16497.70703125,3.520987033843994,1264.2297202967127,1469.1834517412221,26,0
1492.2248424733054,16488.38671875,3.5201613903045654,1264.2296872597592,1469.1839732664587,27,0
1492.245676094119,16499.693359375,3.521357297897339,1264.2291087722037,1469.1840072149187,28,0
1492.266509713535,16491.0703125,3.520982265472412,1264.228843678776,1469.1834153290583,29,0
1492.28734333202,16491.419921875,3.5206797122955322,1264.2282378845912,1469.1835551219401,30,0
1492.3081769486425,16499.626953125,3.521298408508301,1264.22835253052,1469.1832428014766,31,0
1492.3290105643334,16490.962890625,3.5207717418670654,1264.227862290639,1469.1834224974427,32,0
1492.3498441786276,16492.921875,3.520470142364502,1264.2273790271774,1469.1828656433584,33,0
1492.3706777919901,16494.6875,3.520880699157715,1264.227514940298,1469.1834859308988,34,0
1492.39151140349,16481.947265625,3.5198285579681396,1264.2266986343486,1469.1826356654185,35,0
1492.4123450140592,16489.52734375,3.520169734954834,1264.2269791148217,1469.1828974249518,36,0
