time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
1410.932332928282,17692.228515625,3.6576035022735596,1436.72572728183,1055.9361790882208,0,0
1410.9531664654585,17687.400390625,3.6567351818084717,1436.7257303251708,1055.937252027645,1,0
1411.015667067675,17672.4453125,3.6552376747131348,1436.7257001998278,1055.9380156636191,2,0
1411.036500599264,17656.11328125,3.6535415649414062,1436.7256820987552,1055.9390741618022,3,0
1411.05733412899,17659.03125,3.654026985168457,1436.7255165364438,1055.9385653396523,4,0
1411.078167657319,17663.09765625,3.654435396194458,1436.725451562978,1055.9374354992965,5,0
1411.099001184251,17674.4453125,3.6553397178649902,1436.7253727104899,1055.9391437292056,6,0
1411.1198347097857,17661.65234375,3.6542446613311768,1436.725804409569,1055.9380980954832,7,0
1411.140668233923,17656.1484375,3.6540136337280273,1436.7262042049356,1055.938445622143,8,0
1411.161501756199,17660.30078125,3.654961585998535,1436.726027789642,1055.9390485108836,9,0
1411.182335277543,17654.94140625,3.653324842453003,1436.7256568379514,1055.9388799280478,10,0
1411.2031687970239,17655.91796875,3.65362811088562,1436.726645758272,1055.9375195316172,11,0
1411.224002315109,17640.91796875,3.6518516540527344,1436.7263219928257,1055.9393951329419,12,0
1411.2448358317965,17658.98046875,3.653820514678955,1436.7262110350634,1055.9391662799271,13,0
1411.2656693470876,17656.642578125,3.6536476612091064,1436.7261878773493,1055.9383970970337,14,0
1411.2865028605156,17646.837890625,3.652787208557129,1436.7263971039984,1055.937904578226,15,0
1411.3073363730114,17656.5703125,3.6538455486297607,1436.726250735053,1055.9383387707346,16,0
1411.3281698836465,17653.56640625,3.6534979343414307,1436.7262699137016,1055.9375594462588,17,0
1411.3490033928833,17654.056640625,3.6535606384277344,1436.7262461296355,1055.9390223890646,18,0
1411.369836900723,17655.46875,3.6535511016845703,1436.725432838566,1055.936753112693,19,0
1411.390670407166,17649.31640625,3.652815580368042,1436.7264382860526,1055.9380530933054,20,0
1411.411503912212,17649.05859375,3.652923583984375,1436.7267910447597,1055.9381410796964,21,0
1411.4323374158612,17650.404296875,3.6537082195281982,1436.7261942338873,1055.936344183146,22,0
1411.4531709181142,17639.638671875,3.6520087718963623,1436.7268035981308,1055.9402842912498,23,0
1411.4740044189684,17648.572265625,3.6533942222595215,1436.727062377733,1055.9394342550947,24,0
1411.494837917961,17655.724609375,3.6534910202026367,1436.7265441167442,1055.9384322940582,25,0
1411.515671416022,17646.072265625,3.6526613235473633,1436.727427060001,1055.9373913920404,26,0
1411.5365049126872,17657.498046875,3.653780698776245,1436.727362772698,1055.938876416811,27,0
1411.557338407488,17651.494140625,3.653139591217041,1436.726885837059,1055.936965972029,28,0
1411.578171901358,17654.140625,3.653442621231079,1436.726285199172,1055.9378647421374,29,0
1411.599005393366,17659.978515625,3.6541073322296143,1436.726742127962,1055.937239034644,30,0
1411.6198388844418,17653.173828125,3.653311014175415,1436.7273870447561,1055.9365365301476,31,0
1411.640672373656,17651.2890625,3.6530346870422363,1436.7275035034734,1055.9381548853328,32,0
1411.661505861937,17657.962890625,3.6540536880493164,1436.727411282943,1055.938328680669,33,0
1411.682339348822,17647.359375,3.652717113494873,1436.7273428224034,1055.9368284713166,34,0
1411.7031728343109,17650.4765625,3.653111457824707,1436.7278918167267,1055.9377100175125,35,0
1411.724006317937,17651.78125,3.6532766819000244,1436.7279513125113,1055.9381991952166,36,0
1411.7448398006304,17647.69921875,3.6530134677886963,1436.728154969575,1055.9374414331962,37,0
1411.765673282393,17656.47265625,3.653916835784912,1436.7270903054985,1055.936230097596,38,0
1411.7865067622938,17664.150390625,3.654371976852417,1436.7273772963315,1055.9370939938933,39,0
1411.807340240798,17659.544921875,3.6545276641845703,1436.727639577935,1055.9367640200883,40,0
1411.8281737183695,17658.099609375,3.6537563800811768,1436.7276134209171,1055.9373308459833,41,0
1411.8490071940791,17652.15234375,3.6534948348999023,1436.7281402047179,1055.9380861772456,42,0
1411.8698406688568,17653.0546875,3.6534957885742188,1436.7282946615117,1055.936517196309,43,0
1411.8906741422388,17650.2109375,3.652904748916626,1436.728109070879,1055.937195595551,44,0
1411.911507614688,17644.822265625,3.6525700092315674,1436.72871799408,1055.936357709232,45,0
1411.9323410852755,17652.1640625,3.6532649993896484,1436.7288758983273,1055.9358512085983,46,0
1411.953174554932,17650.427734375,3.6530351638793945,1436.7277322450025,1055.9358026620837,47,0
1411.97400802319,17651.40625,3.6531124114990234,1436.7286136918647,1055.9356624798618,48,0
1411.994841490052,17651.58984375,3.6531050205230713,1436.7286095160182,1055.9373356037336,49,0
1412.0156749559824,17658.7421875,3.6541028022766113,1436.7290454770987,1055.9363287120646,50,0
1412.0365084205164,17651.7421875,3.6532349586486816,1436.729142358746,1055.9373603764102,51,0
1412.057341883653,17641.646484375,3.652289867401123,1436.7290916945353,1055.9365427093294,52,0
1412.078175345858,17648.09375,3.6528704166412354,1436.7293675914339,1055.9368260645072,53,0
1412.0990088062003,17654.48046875,3.653545379638672,1436.728865712371,1055.9353886365714,54,0
1412.119842266078,17652.8515625,3.65348744392395,1436.729230073045,1055.9363365639515,55,0
1412.140675724092,17642.0703125,3.6521778106689453,1436.7293576755226,1055.9359406032943,56,0
1412.161509181175,17645.181640625,3.6523804664611816,1436.729429458157,1055.9367649014598,57,0
1412.182342636862,17645.044921875,3.652388095855713,1436.7295045262686,1055.9355890319996,58,0
1412.2031760916161,17651.19140625,3.6531319618225098,1436.7299789499978,1055.936214032837,59,0
1412.224009544973,17647.44140625,3.652704954147339,1436.7299607229381,1055.936337030421,60,0
1412.2448429973995,17641.61328125,3.652275800704956,1436.7299136861907,1055.9365399743438,61,0
1412.307343346763,17634.365234375,3.65134859085083,1436.7301075614187,1055.9368734490595,62,0
1412.328176794067,17640.609375,3.6520330905914307,1436.7302348972407,1055.9358237847753,63,0
1412.3490102404394,17620.599609375,3.650083065032959,1436.7307689616546,1055.935131036705,64,0
1412.3698436854156,17627.447265625,3.650773286819458,1436.7300290432302,1055.9361924050772,65,0
1412.3906771294605,17637.037109375,3.6518962383270264,1436.7304492039623,1055.9348703201704,66,0
1412.411510572108,17627.87109375,3.6508755683898926,1436.729708549804,1055.9339305252247,67,0
1412.4323440138235,17637.333984375,3.651630401611328,1436.730466704373,1055.935687210247,68,0
1412.4531774541435,17634.71875,3.651466131210327,1436.7308367388505,1055.9361840008214,69,0
1412.4740108935316,17612.171875,3.6490767002105713,1436.730879693631,1055.9366367622733,70,0
1412.494844331522,17626.275390625,3.65105938911438,1436.7316370155727,1055.9360476242134,71,0
1412.515677768582,17635.0546875,3.6515681743621826,1436.7310335510062,1055.9358324423301,72,0
1412.536511204245,17635.908203125,3.651577949523926,1436.73073197024,1055.9344640562108,73,0
1412.557344639441,17631.75,3.6509828567504883,1436.730467787658,1055.9346013012969,74,0
1412.578178072776,17632.345703125,3.6512348651885986,1436.7310622824973,1055.9350652739367,75,0
1412.599011505179,17633.46875,3.6519675254821777,1436.7308585712806,1055.9353664603866,76,0
1412.61984493665,17632.267578125,3.65108323097229,1436.731533676938,1055.9345384413741,77,0
1412.640678367191,17616.884765625,3.649515151977539,1436.7320110406554,1055.9355705045375,78,0
1412.6615117963352,17626.11328125,3.6506242752075195,1436.7317205348843,1055.9347649181623,79,0
1412.6823452240806,17621.8984375,3.6500656604766846,1436.7308442437566,1055.933881254536,80,0
1412.7031786513621,17631.03125,3.651118516921997,1436.7314466608723,1055.9348583327758,81,0
1412.724012077246,17630.234375,3.651179075241089,1436.7319867326637,1055.9338482697958,82,0
1412.744845502197,17603.611328125,3.64922833442688,1436.7320650384238,1055.9357987860158,83,0
1412.7656789257526,17623.021484375,3.6501970291137695,1436.7320196876046,1055.9346580849556,84,0
1412.7865123483775,17623.634765625,3.6503381729125977,1436.7324144802994,1055.9350262032708,85,0
1412.8073457700693,17628.556640625,3.65112042427063,1436.7314615410055,1055.933343605252,86,0
1412.828179190366,17622.21875,3.6505820751190186,1436.7316702015034,1055.9349489824192,87,0
1412.8490126097308,17617.130859375,3.649836778640747,1436.7323735990947,1055.9339755707085,88,0
1412.869846028163,17617.044921875,3.649630546569824,1436.7324407461945,1055.9337697453095,89,0
1412.8906794451996,17619.638671875,3.6504571437835693,1436.7324654593513,1055.935028295675,90,0
1412.9115128617705,17612.5078125,3.6492919921875,1436.732483699384,1055.9346570261346,91,0
1412.932346276944,17616.818359375,3.6495916843414307,1436.7319926867092,1055.9328195873507,92,0
1412.9531796907208,17620.59375,3.650646448135376,1436.7322949420866,1055.9344731531398,93,0
1412.974013104032,17614.107421875,3.6494574546813965,1436.7326917702242,1055.9344428759885,94,0
1412.9948465159455,17611.365234375,3.6490535736083984,1436.7331876463275,1055.9337746695999,95,0
1413.015679926928,17611.1328125,3.6490302085876465,1436.7328770489303,1055.934116048753,96,0
1413.0365133369796,17600.568359375,3.648193836212158,1436.7334445057427,1055.9341255376053,97,0
1413.0573467456338,17606.9921875,3.6485350131988525,1436.7321392133251,1055.9328438200932,98,0
1413.0781801538224,17602.15234375,3.6480906009674072,1436.732792388948,1055.9339576614277,99,0
1413.099013560614,17599.314453125,3.6477887630462646,1436.7330478931563,1055.9335846017395,100,0
1413.119846966475,17604.099609375,3.6483285427093506,1436.7333468300562,1055.9336612210468,101,0
1413.1406803709378,17612.751953125,3.649360179901123,1436.7335547078983,1055.9341192291872,102,0
1413.1615137749359,17604.74609375,3.648271083831787,1436.7335241600776,1055.9337263954699,103,0
1413.1823471775365,17610.078125,3.648965358734131,1436.732586480298,1055.9324054274673,104,0
1413.2031805792067,17605.97265625,3.6487531661987305,1436.733174890823,1055.933587080878,105,0
1413.2240139799442,17603.81640625,3.6484012603759766,1436.733997957319,1055.933222945597,106,0
1413.2448473797508,17597.880859375,3.6475589275360107,1436.7334831048217,1055.9334779925118,107,0
1413.3073475731176,17456.796875,3.6337239742279053,1436.7902262407304,1055.9579170689806,108,0
1413.3281809687328,17449.29296875,3.632708787918091,1436.790582726982,1055.9585739533456,109,0
1413.349014363418,17438.97265625,3.631917953491211,1436.7905277852878,1055.958936277671,110,0
1413.369847757171,17447.728515625,3.632934808731079,1436.7910447033366,1055.9586807951025,111,0
1413.3906811499924,17444.390625,3.63272762298584,1436.791134198986,1055.9590132072026,112,0
1413.4115145418837,17445.35546875,3.6324989795684814,1436.7913919854877,1055.9586712140879,113,0
1413.432347932377,17444.306640625,3.6325912475585938,1436.79122680187,1055.9585236245707,114,0
1413.4531813224055,17446.53515625,3.6324124336242676,1436.7906110840195,1055.9578525046834,115,0
1413.4740147110365,17444.953125,3.6324992179870605,1436.7909768713328,1055.9580047327443,116,0
1413.4948480992011,17438.478515625,3.631894588470459,1436.7914023445817,1055.9578784907455,117,0
1413.5156814859702,17440.546875,3.631932020187378,1436.7913249505016,1055.958005671612,118,0
1413.536514871807,17431.587890625,3.6307756900787354,1436.791747990442,1055.9581225693903,119,0
1413.5573482567129,17440.65625,3.63204026222229,1436.7903702969982,1055.9569797220283,120,0
1413.578181640687,17437.623046875,3.632115602493286,1436.7914188525551,1055.9573115201472,121,0
1413.5990150237294,17430.181640625,3.630659818649292,1436.7915663221336,1055.9578813837416,122,0
1413.6198484058414,17427.9609375,3.630527973175049,1436.7917173216172,1055.9577452049823,123,0
1413.640681787022,17422.423828125,3.629889726638794,1436.7922503506336,1055.9579847386535,124,0
1413.6615151672715,17435.1875,3.6313576698303223,1436.7910562749921,1055.9562992630856,125,0
1413.6823485465895,17432.71484375,3.6308186054229736,1436.791659211477,1055.9571447347782,126,0
1413.703181924975,17433.40234375,3.631150007247925,1436.7920020926176,1055.9573914910784,127,0
1413.7240153019652,17418.505859375,3.629477024078369,1436.7919069480924,1055.957720306057,128,0
1413.7448486784883,17425.6328125,3.630100965499878,1436.7922934279648,1055.9575342927715,129,0
