time,flux,flux_err
120.53930290989956,1.0030935,0.00014157487
120.5597375493744,1.003692,0.00014143951
120.58017208884849,1.0038058,0.00014133149
120.6006068282004,1.0032969,0.00014156294
120.62104146755883,1.0032829,0.00014129146
120.64147600680008,1.0033705,0.00014154961
120.66191064603481,1.0034378,0.00014153105
120.68234538527759,1.0034128,0.0001415913
120.70277992440242,1.0034695,0.00014160945
120.72321456352074,1.0033494,0.00014154597
120.74364930253068,1.0035604,0.00014141461
120.7640838415391,1.0032444,0.00014164177
120.7845184804246,1.0032353,0.00014132152
120.80495311943378,1.0032307,0.00014145784
120.82538775821013,1.0033591,0.0001414497
120.8458223969792,1.003365,0.00014125029
120.86625703575555,1.0030618,0.00014160277
120.88669177441625,1.0031285,0.00014124533
120.90712631306815,1.0032083,0.00014144192
120.92756095172808,1.0029205,0.00014151605
120.94799569026509,1.0030721,0.00014135294
120.96843022869143,1.0031931,0.00014148721
120.98886486723495,1.0029426,0.00014154475
121.00929940554488,1.0033368,0.00014130947
121.02973414384905,1.0026121,0.00014171256
121.05016878215974,1.0029275,0.00014130266
121.07060342047043,1.0027047,0.00014166675
121.09103805865743,1.0029372,0.00014160086
121.11147269673529,1.0031965,0.0001417618
121.13190733481315,1.0033029,0.00014174651
121.15234187288297,1.0031357,0.00014184187
121.17277661084518,1.0030261,0.00014154166
121.19321124880662,1.0029155,0.00014193395
121.21364578664361,1.0028846,0.00014173407
121.2340805244894,1.0025667,0.00014188937
121.25451516221801,1.0024186,0.0001419296
121.27494969993859,1.0027316,0.00014195063
121.2953843376672,1.0028288,0.00014194833
121.31581907528016,1.0025464,0.00014213922
121.33625371276867,1.0024502,0.00014192704
121.35668825026369,0.9963054,0.0001419309
121.37712298776023,0.98793644,0.00014143142
121.39755762513232,0.9851565,0.00014143494
121.41799216251093,0.9837626,0.00014146119
121.43842679977388,0.9829414,0.00014134396
121.45886153703032,0.98280984,0.00014138655
121.4792960742925,0.98201716,0.00014142419
121.49973071143904,0.9821069,0.00014135477
121.52016534846189,0.98234856,0.00014150138
121.54060008549277,0.9821183,0.0001414407
121.56103472252289,0.98240525,0.00014150336
121.58146925942856,0.9831352,0.00014158082
121.60190399622661,0.9840335,0.00014157926
121.6223386330239,0.9858351,0.00014169808
121.64277316981315,0.99081683,0.00014192636
121.66320780649403,0.9996138,0.00014227474
121.68364254317567,1.002129,0.00014241565
121.70407707973209,1.0020492,0.0001424352
121.72451171629655,1.0016916,0.00014241836
121.74494645274535,1.001902,0.00014240702
121.76538098918536,1.0020283,0.00014243934
121.7858156256334,1.0016731,0.00014244259
121.80625026184862,1.0019003,0.00014245394
121.82668489817297,1.0016115,0.00014246175
