time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
1928.1195678710938,17110.89453125,3.785977840423584,521.495297242722,844.0179393670859,0,0
1928.1404418945312,17118.29296875,3.7855265140533447,521.4953130736878,844.0172444505524,1,0
1928.1612548828125,17122.55078125,3.785893678665161,521.4955551067636,844.017760423879,2,0
1928.1820678710938,17115.55859375,3.785254716873169,521.4958813686743,844.0178770149967,3,0
1928.2029418945312,17104.9140625,3.783957004547119,521.4963447661468,844.0177091692628,4,0
1928.2237548828125,17089.595703125,3.783719062805176,521.4960636928673,844.0163525873461,5,0
1928.2445678710938,17057.625,3.78025221824646,521.4967886028334,844.017079499248,6,0
1928.2654418945312,17032.47265625,3.7763922214508057,521.4964724651074,844.0160293753568,7,0
1928.2862548828125,16959.49609375,3.770024299621582,521.4976728503643,844.0166187401693,8,0
1928.3070678710938,16869.67578125,3.7610878944396973,521.4978276276751,844.015995802032,9,0
1928.3279418945312,16747.55859375,3.7518105506896973,521.4978463220502,844.0169516895536,10,0
1928.3487548828125,16607.4921875,3.7347493171691895,521.4979806844873,844.0156250294012,11,0
1928.3695678710938,16443.283203125,3.7190258502960205,521.4986027595924,844.0165780774493,12,0
1928.3904418945312,16297.4111328125,3.7030880451202393,521.4984479103007,844.0145140464278,13,0
1928.4112548828125,16160.6787109375,3.692131519317627,521.4987344121398,844.0163305921038,14,0
1928.4320678710938,16036.396484375,3.677858591079712,521.4983960056073,844.0155816358905,15,0
1928.4529418945312,15967.5888671875,3.6694860458374023,521.4988739090679,844.0162620068203,16,0
1928.4737548828125,15919.2119140625,3.6640853881835938,521.4986079077996,844.0145101321228,17,0
1928.4945678710938,15879.94921875,3.6614298820495605,521.4988800704849,844.0155334815647,18,0
1928.5154418945312,15868.5361328125,3.6600966453552246,521.4985017967762,844.0142475965699,19,0
1928.5362548828125,15855.4140625,3.6579091548919678,521.499060240969,844.0154153802206,20,0
1928.5570678710938,15831.591796875,3.657412052154541,521.4986062329018,844.0132342912923,21,0
