time,flux,flux_err,kepid,disposition
120.539192155622,0.9998329,0.000111897185,11802615,CONFIRMED
120.55962637437187,0.99985605,0.00011202764,11802615,CONFIRMED
120.58006049312098,0.99984974,0.00011222412,11802615,CONFIRMED
120.60049481174792,0.9998308,0.000112081194,11802615,CONFIRMED
120.62092903038138,0.9999873,0.00011196364,11802615,CONFIRMED
120.64136314901407,1.000145,0.000112167334,11802615,CONFIRMED
120.66179736764025,1.000017,0.00011203317,11802615,CONFIRMED
120.68223168615805,0.99988264,0.00011188908,11802615,CONFIRMED
120.70266580467433,0.9997315,0.00011212399,11802615,CONFIRMED
120.72310002318409,0.99978334,0.00011229407,11802615,CONFIRMED
120.74353434158547,0.9999321,0.0001122394,11802615,CONFIRMED
120.76396845998534,0.99991524,0.00011231461,11802615,CONFIRMED
120.78440267837868,0.9996871,0.00011220866,11802615,CONFIRMED
120.8048368967793,0.99972326,0.00011221987,11802615,CONFIRMED
120.82527111506352,0.99956256,0.000111982736,11802615,CONFIRMED
120.84570533334045,0.99978185,0.00011232973,11802615,CONFIRMED
120.86613955150824,0.9999104,0.00011237872,11802615,CONFIRMED
120.88657386979321,1.0001347,0.00011239425,11802615,CONFIRMED
120.90700798795297,1.0000644,0.00011226837,11802615,CONFIRMED
120.92744220612076,1.0002339,0.00011228602,11802615,CONFIRMED
120.94787652416562,1.0001217,0.00011221996,11802615,CONFIRMED
120.96831064233265,1.0000982,0.00011234857,11802615,CONFIRMED
120.98874486026762,1.0001581,0.000112258305,11802615,CONFIRMED
121.00917897831823,1.0001268,0.00011213607,11802615,CONFIRMED
121.02961329624668,1.0002776,0.000112459435,11802615,CONFIRMED
121.05004751418164,1.00027,0.00011241623,11802615,CONFIRMED
121.0704817321166,1.0002228,0.00011246264,11802615,CONFIRMED
121.09091595004429,0.9999917,0.000112387475,11802615,CONFIRMED
121.11135016786284,1.0002843,0.00011240567,11802615,CONFIRMED
121.13178438568139,1.0002732,0.00011227555,11802615,CONFIRMED
121.15221850337548,1.0001866,0.000112443566,11802615,CONFIRMED
121.17265282107837,0.99990857,0.000112633476,11802615,CONFIRMED
121.1930870387805,1.0000441,0.00011251833,11802615,CONFIRMED
121.2135211564746,0.99987537,0.00011254727,11802615,CONFIRMED
121.23395547406108,1.0002418,0.00011245668,11802615,CONFIRMED
121.2543896916468,1.0001854,0.00011268964,11802615,CONFIRMED
121.27482380922447,1.0000743,0.000112644426,11802615,CONFIRMED
121.29525802669377,1.000099,0.00011250771,11802615,CONFIRMED
121.31569234416384,1.0001526,0.00011249257,11802615,CONFIRMED
121.33612656162586,1.0000216,0.00011249076,11802615,CONFIRMED
121.3565606790944,0.99996644,0.00011259397,11802615,CONFIRMED
121.37699499644805,1.0002048,0.0001126798,11802615,CONFIRMED
121.39742921379366,0.9999342,0.000112632566,11802615,CONFIRMED
121.41786333102937,1.0002979,0.00011270098,11802615,CONFIRMED
121.43829754826584,1.0002406,0.00011259349,11802615,CONFIRMED
121.45873186549579,1.0002004,0.00011272854,11802615,CONFIRMED
121.4791659827315,1.0000174,0.0001127396,11802615,CONFIRMED
121.49960019985156,1.000053,0.00011259409,11802615,CONFIRMED
121.52003441696434,0.9999769,0.000112653805,11802615,CONFIRMED
121.54046873408515,1.0000741,0.00011259404,11802615,CONFIRMED
121.56090295120521,1.0001583,0.000112570655,11802615,CONFIRMED
121.58133706820081,0.99991125,0.00011258696,11802615,CONFIRMED
121.6017713850888,1.0003009,0.00011266191,11802615,CONFIRMED
121.62220560209244,0.9999943,0.00011251956,11802615,CONFIRMED
121.64263971897162,0.99987143,0.000112657995,11802615,CONFIRMED
121.66307393585885,1.0002122,0.00011269923,11802615,CONFIRMED
121.68350825263042,0.99999034,0.00011273893,11802615,CONFIRMED
121.70394236939319,1.0000422,0.00011267568,11802615,CONFIRMED
121.724376586164,1.0000266,0.00011268658,11802615,CONFIRMED
121.74481090293557,0.9998,0.000112657835,11802615,CONFIRMED
121.76524501958193,1.0000031,0.00011271038,11802615,CONFIRMED
121.78567923623632,0.9998059,0.00011270623,11802615,CONFIRMED
121.80611345289071,1.000251,0.00011263586,11802615,CONFIRMED
121.82654766942142,0.9999125,0.00011261616,11802615,CONFIRMED
121.8469818859594,1.0000141,0.00011277246,11802615,CONFIRMED
121.86741610238096,1.0001255,0.00011269309,11802615,CONFIRMED
121.88785031891166,0.9999959,0.000112727306,11802615,CONFIRMED
121.90828453533322,1.000201,0.00011274507,11802615,CONFIRMED
121.92871875163837,1.0000378,0.00011272912,11802615,CONFIRMED
121.9491528680519,0.99990404,0.000112767666,11802615,CONFIRMED
121.9695871843578,1.0000701,0.00011269951,11802615,CONFIRMED
121.99002140054654,1.0000845,0.00011276169,11802615,CONFIRMED
122.01045551685093,1.0000067,0.00011269898,11802615,CONFIRMED
122.03088983303314,1.000424,0.00011273421,11802615,CONFIRMED
122.05132404922188,0.9999651,0.00011275697,11802615,CONFIRMED
122.07175826528692,0.99997187,0.00011274306,11802615,CONFIRMED
122.09219238135847,1.0000502,0.000112676586,11802615,CONFIRMED
122.11262669743155,1.0002072,0.00011267422,11802615,CONFIRMED
122.13306091338018,0.9998708,0.000112715985,11802615,CONFIRMED
122.15349502933532,0.9999222,0.00011272901,11802615,CONFIRMED
122.17392934529198,1.0001427,0.00011277309,11802615,CONFIRMED
122.19436356112419,1.0000583,0.00011274026,11802615,CONFIRMED
122.21479767707933,0.99989384,0.00011273484,11802615,CONFIRMED
122.2352318928024,1.0001686,0.000112749076,11802615,CONFIRMED
122.25566620863538,0.9999794,0.00011271337,11802615,CONFIRMED
122.27610032435769,0.9999002,0.00011271442,11802615,CONFIRMED
122.29653453996434,1.0000117,0.00011279533,11802615,CONFIRMED
122.3169688556809,1.0002089,0.00011277718,11802615,CONFIRMED
122.33740297128679,1.0000532,0.00011279631,11802615,CONFIRMED
122.35783718689345,1.0000781,0.00011277473,11802615,CONFIRMED
122.37827140237641,0.99981827,0.00011277182,11802615,CONFIRMED
122.39870571786741,0.99991995,0.00011278563,11802615,CONFIRMED
122.4191398333569,0.9997288,0.00011277351,11802615,CONFIRMED
122.43957404872344,1.000118,0.000112774156,11802615,CONFIRMED
122.46000836409803,0.99995446,0.00011279495,11802615,CONFIRMED
122.4804424794711,1.0000623,0.00011276973,11802615,CONFIRMED
122.50087669483764,0.99992734,0.00011281604,11802615,CONFIRMED
122.52131081009429,1.0000758,0.00011277508,11802615,CONFIRMED
122.54174512523605,0.99998295,0.00011279246,11802615,CONFIRMED
122.56217934048618,1.0001371,0.00011281311,11802615,CONFIRMED
122.58261355562718,0.9998521,0.000112779795,11802615,CONFIRMED
122.60304777065176,0.99991506,0.000112793,11802615,CONFIRMED
122.62348198578547,0.9998077,0.00011279559,11802615,CONFIRMED
122.64391620081005,1.0000001,0.000112790454,11802615,CONFIRMED
122.66435031571746,0.999974,0.00011281724,11802615,CONFIRMED
