time,flux,flux_err,kepid,disposition
120.53836426311318,0.99981815,7.655522e-05,10363281,FALSE POSITIVE
120.55879866009491,0.9997694,7.63999e-05,10363281,FALSE POSITIVE
120.57923295714863,0.9999239,7.653716e-05,10363281,FALSE POSITIVE
120.59966745425481,0.99985945,7.6591765e-05,10363281,FALSE POSITIVE
120.62010185141116,0.9997541,7.677969e-05,10363281,FALSE POSITIVE
120.64053614863951,0.9998039,7.681823e-05,10363281,FALSE POSITIVE
120.66097054591955,0.9999678,7.693175e-05,10363281,FALSE POSITIVE
120.68140504328039,0.99996895,7.702427e-05,10363281,FALSE POSITIVE
120.70183934069792,0.99990636,7.6927216e-05,10363281,FALSE POSITIVE
120.72227373816713,0.9998821,7.697896e-05,10363281,FALSE POSITIVE
120.74270823568804,1.0000074,7.701835e-05,10363281,FALSE POSITIVE
120.76314253328019,0.99989456,7.700516e-05,10363281,FALSE POSITIVE
120.78357693092403,1.0000329,7.708738e-05,10363281,FALSE POSITIVE
120.80401132863335,0.99997026,7.708303e-05,10363281,FALSE POSITIVE
120.82444572641543,1.0001065,7.7055396e-05,10363281,FALSE POSITIVE
120.8448801242339,1.0000196,7.7209625e-05,10363281,FALSE POSITIVE
120.86531452211784,1.000182,7.713995e-05,10363281,FALSE POSITIVE
120.88574902008986,1.0001013,7.710005e-05,10363281,FALSE POSITIVE
120.90618331808218,1.0000216,7.726103e-05,10363281,FALSE POSITIVE
120.92661771614075,0.9997792,7.729588e-05,10363281,FALSE POSITIVE
120.94705221428012,0.9998671,7.734258e-05,10363281,FALSE POSITIVE
120.96748651245434,0.99976444,7.7361125e-05,10363281,FALSE POSITIVE
120.98792091071664,1.0000763,7.73808e-05,10363281,FALSE POSITIVE
121.00835520900728,1.0000404,7.7383076e-05,10363281,FALSE POSITIVE
121.02878970737947,1.0001354,7.7469485e-05,10363281,FALSE POSITIVE
121.04922410581639,1.0000206,7.7425444e-05,10363281,FALSE POSITIVE
121.06965850429697,1.0000367,7.753082e-05,10363281,FALSE POSITIVE
121.09009290282847,0.99996895,7.748906e-05,10363281,FALSE POSITIVE
121.11052730144002,1.0001972,7.757209e-05,10363281,FALSE POSITIVE
121.13096170009521,1.0001055,7.761147e-05,10363281,FALSE POSITIVE
121.15139599880058,0.9998634,7.7597906e-05,10363281,FALSE POSITIVE
121.17183049758751,1.0000292,7.763364e-05,10363281,FALSE POSITIVE
121.19226489641733,0.99996436,7.766133e-05,10363281,FALSE POSITIVE
121.21269919529732,1.0000348,7.768637e-05,10363281,FALSE POSITIVE
121.23313369425887,1.0000249,7.767746e-05,10363281,FALSE POSITIVE
