time,flux,flux_err,kepid,disposition
131.5116700657818,0.9983328,0.00039131,9366886,FALSE POSITIVE
131.5321046319077,0.9973643,0.0003913042,9366886,FALSE POSITIVE
131.55253909804014,0.9979526,0.00039128706,9366886,FALSE POSITIVE
131.57297346410633,0.99738765,0.00039129253,9366886,FALSE POSITIVE
131.59340793029696,0.99723667,0.00039127868,9366886,FALSE POSITIVE
131.61384249643015,0.99813414,0.00039130493,9366886,FALSE POSITIVE
131.63427686256182,0.99831235,0.00039140627,9366886,FALSE POSITIVE
131.65471132874518,0.99686974,0.00039126596,9366886,FALSE POSITIVE
131.67514589487837,0.9974368,0.0003914898,9366886,FALSE POSITIVE
131.69558036106173,0.9975757,0.00039140836,9366886,FALSE POSITIVE
131.7160147271934,0.99688965,0.00039127638,9366886,FALSE POSITIVE
131.73644919338403,0.99734616,0.00039135784,9366886,FALSE POSITIVE
131.75688375956815,0.9965349,0.0003911971,9366886,FALSE POSITIVE
131.77731812575803,0.99768865,0.00039141043,9366886,FALSE POSITIVE
131.79775259194867,0.9980061,0.000391265,9366886,FALSE POSITIVE
131.8181871581328,0.99723595,0.00039128007,9366886,FALSE POSITIVE
131.83862152432266,0.9972204,0.00039122096,9366886,FALSE POSITIVE
131.8590559905715,0.9982653,0.0003913353,9366886,FALSE POSITIVE
131.87949045675487,0.9971566,0.0003912695,9366886,FALSE POSITIVE
131.8999249230037,0.99747926,0.0003911956,9366886,FALSE POSITIVE
131.92035938919435,0.99714744,0.00039134125,9366886,FALSE POSITIVE
131.9407938554359,0.9967863,0.00039121925,9366886,FALSE POSITIVE
131.96122832162655,0.99717253,0.0003912563,9366886,FALSE POSITIVE
131.9816627878754,0.9978612,0.0003914044,9366886,FALSE POSITIVE
132.00209725411696,0.996945,0.00039123284,9366886,FALSE POSITIVE
132.02253162036504,0.99719393,0.00039137466,9366886,FALSE POSITIVE
132.04296618661465,0.99792516,0.00039131625,9366886,FALSE POSITIVE
132.06340065285622,0.997447,0.0003914554,9366886,FALSE POSITIVE
132.0838350191043,0.99678195,0.00039134434,9366886,FALSE POSITIVE
132.10426948535314,0.9973485,0.0003913043,9366886,FALSE POSITIVE
132.12470405159547,0.9973436,0.00039140755,9366886,FALSE POSITIVE
132.14513841784355,0.9973188,0.00039139658,9366886,FALSE POSITIVE
132.1655728841506,0.99729997,0.0003912647,9366886,FALSE POSITIVE
132.18600745039294,0.99729747,0.00039116817,9366886,FALSE POSITIVE
