time,flux,flux_err,kepid,disposition
200.32481551256205,1.0004699,0.00023640176,7385478,FALSE POSITIVE
200.32549662396923,1.0002457,0.00023638301,7385478,FALSE POSITIVE
200.3261777353764,1.0004406,0.00023640148,7385478,FALSE POSITIVE
200.3268588470164,1.0004501,0.00023640659,7385478,FALSE POSITIVE
200.32753995843086,1.0006362,0.00023642428,7385478,FALSE POSITIVE
200.32822106983804,1.0007858,0.00023644164,7385478,FALSE POSITIVE
200.32890228124597,1.0004847,0.00023640583,7385478,FALSE POSITIVE
200.32958339265315,1.0012624,0.00023648445,7385478,FALSE POSITIVE
200.33026450429315,1.0009261,0.00023644704,7385478,FALSE POSITIVE
200.3309457157011,1.0009515,0.00023644512,7385478,FALSE POSITIVE
200.33162682711554,1.0013343,0.00023648581,7385478,FALSE POSITIVE
200.33230783852196,1.0014114,0.00023649217,7385478,FALSE POSITIVE
200.33298894992913,1.0014076,0.00023648978,7385478,FALSE POSITIVE
200.3336701615699,1.0011877,0.00023645928,7385478,FALSE POSITIVE
200.33435127297707,1.0021842,0.00023656517,7385478,FALSE POSITIVE
200.3350324843923,1.0021064,0.00023655573,7385478,FALSE POSITIVE
200.33571359579946,1.0020918,0.0002365444,7385478,FALSE POSITIVE
200.33639470720664,1.0022225,0.0002365547,7385478,FALSE POSITIVE
200.33707591861457,1.00264,0.00023659361,7385478,FALSE POSITIVE
200.33775693025382,1.0020396,0.000236528,7385478,FALSE POSITIVE
200.33843804166827,1.0029093,0.00023661501,7385478,FALSE POSITIVE
200.33911915307544,1.0029228,0.00023661568,7385478,FALSE POSITIVE
200.33980036448338,1.0027394,0.00023658713,7385478,FALSE POSITIVE
200.34048147589056,1.0027076,0.00023658313,7385478,FALSE POSITIVE
200.34116268753132,1.002434,0.0002365421,7385478,FALSE POSITIVE
200.3418437989385,1.0031587,0.00023661189,7385478,FALSE POSITIVE
200.34252491035295,1.003075,0.00023659825,7385478,FALSE POSITIVE
200.3432061217609,1.0031531,0.00023660302,7385478,FALSE POSITIVE
200.3438871331673,1.0033416,0.00023660502,7385478,FALSE POSITIVE
200.34456824457448,1.0030532,0.00023657578,7385478,FALSE POSITIVE
200.34524945621524,1.0030291,0.00023656499,7385478,FALSE POSITIVE
200.3459305676297,1.0036346,0.0002366189,7385478,FALSE POSITIVE
200.34661167903687,1.0032479,0.00023676749,7385478,FALSE POSITIVE
200.3472928904448,1.0041612,0.00023679291,7385478,FALSE POSITIVE
200.34797400185198,1.0036832,0.00023661192,7385478,FALSE POSITIVE
200.34865511325916,1.0043055,0.00023679683,7385478,FALSE POSITIVE
200.34933622490644,1.0041583,0.00023664637,7385478,FALSE POSITIVE
200.3500173363136,1.0042027,0.0002366437,7385478,FALSE POSITIVE
