time,flux,flux_err,kepid,disposition
131.51196791927214,0.9978779,0.00014429563,5306383,FALSE POSITIVE
131.53240262509644,0.99773556,0.00014441318,5306383,FALSE POSITIVE
131.55283723098546,0.99810374,0.0001443239,5306383,FALSE POSITIVE
131.57327173675003,0.9976252,0.000144253,5306383,FALSE POSITIVE
131.59370634258084,0.99766445,0.0001444034,5306383,FALSE POSITIVE
131.614141048296,0.99779564,0.00014430052,5306383,FALSE POSITIVE
131.63457555412606,0.9977435,0.00014428643,5306383,FALSE POSITIVE
131.65501015983318,0.99768674,0.00014435992,5306383,FALSE POSITIVE
131.67544486554834,0.9975082,0.00014440174,5306383,FALSE POSITIVE
131.69587947113905,0.997659,0.000144409,5306383,FALSE POSITIVE
131.71631397673627,0.9977034,0.0001442932,5306383,FALSE POSITIVE
131.73674858245067,0.9979158,0.00014446674,5306383,FALSE POSITIVE
131.75718328792573,0.997646,0.0001442846,5306383,FALSE POSITIVE
131.77761779352295,0.9976957,0.00014432338,5306383,FALSE POSITIVE
131.79805239900452,0.9976395,0.00014431479,5306383,FALSE POSITIVE
131.818487104596,0.9974439,0.00014439093,5306383,FALSE POSITIVE
131.83892160996038,0.9974671,0.00014438668,5306383,FALSE POSITIVE
131.85935621544195,0.9974711,0.00014419851,5306383,FALSE POSITIVE
131.87979082079983,0.9976696,0.00014421204,5306383,FALSE POSITIVE
131.9002254262814,0.9975258,0.00014428745,5306383,FALSE POSITIVE
131.92066003153013,0.99739015,0.0001442299,5306383,FALSE POSITIVE
131.941094636888,0.99746925,0.00014437104,5306383,FALSE POSITIVE
131.96152924225316,0.9970438,0.00014435586,5306383,FALSE POSITIVE
131.9819638475019,0.9972197,0.00014430727,5306383,FALSE POSITIVE
132.00239845274336,0.9970308,0.00014439238,5306383,FALSE POSITIVE
132.02283295787493,0.9971312,0.00014439732,5306383,FALSE POSITIVE
132.04326766312442,0.99720097,0.00014437869,5306383,FALSE POSITIVE
132.06370226824947,0.997137,0.00014436775,5306383,FALSE POSITIVE
132.08413677338103,0.9967559,0.00014430446,5306383,FALSE POSITIVE
132.10457137851336,0.9968574,0.00014436214,5306383,FALSE POSITIVE
132.12500608352275,0.99700063,0.00014437472,5306383,FALSE POSITIVE
132.1454405885379,0.9970545,0.0001444448,5306383,FALSE POSITIVE
132.1658751935538,0.9968648,0.00014429884,5306383,FALSE POSITIVE
132.1863098985632,0.9970251,0.00014431152,5306383,FALSE POSITIVE
132.2067445034627,0.9967047,0.00014425395,5306383,FALSE POSITIVE
132.22717900836142,0.9968024,0.00014442002,5306383,FALSE POSITIVE
132.2476136132609,0.9966947,0.00014431759,5306383,FALSE POSITIVE
132.2680483181539,0.9969886,0.0001444077,5306383,FALSE POSITIVE
132.2884828229362,0.9968992,0.00014433547,5306383,FALSE POSITIVE
132.308917427712,0.99664295,0.00014437563,5306383,FALSE POSITIVE
132.32935213249584,0.99636453,0.00014438629,5306383,FALSE POSITIVE
132.34978663716174,0.9965035,0.00014436647,5306383,FALSE POSITIVE
132.37022124194482,0.9966057,0.00014431348,5306383,FALSE POSITIVE
132.3906558466042,0.9965962,0.00014447463,5306383,FALSE POSITIVE
132.41109045127087,0.99642473,0.00014445047,5306383,FALSE POSITIVE
132.43152505581384,0.996312,0.00014445739,5306383,FALSE POSITIVE
132.45195966036408,0.9961509,0.00014441104,5306383,FALSE POSITIVE
132.4723943649151,0.9965725,0.00014443242,5306383,FALSE POSITIVE
132.49282886946457,0.9963763,0.00014432952,5306383,FALSE POSITIVE
132.51326347389113,0.9964186,0.00014446127,5306383,FALSE POSITIVE
132.5336979783242,0.99637675,0.00014440341,5306383,FALSE POSITIVE
132.55413268275151,0.996261,0.00014438631,5306383,FALSE POSITIVE
132.57456728718535,0.9963144,0.00014447968,5306383,FALSE POSITIVE
132.595001791502,0.99629396,0.00014447261,5306383,FALSE POSITIVE
132.61543649582018,0.99621123,0.00014446698,5306383,FALSE POSITIVE
132.63587110013032,0.9962282,0.00014443517,5306383,FALSE POSITIVE
132.65630570433132,0.99647814,0.00014441296,5306383,FALSE POSITIVE
132.67674020853156,0.996355,0.00014442457,5306383,FALSE POSITIVE
132.69717491272604,0.99619687,0.00014440123,5306383,FALSE POSITIVE
132.71760951692704,0.9961355,0.00014447123,5306383,FALSE POSITIVE
132.73804402101086,0.9961952,0.00014448211,5306383,FALSE POSITIVE
132.75847872508893,0.99613786,0.00014445843,5306383,FALSE POSITIVE
132.77891332917352,0.99626666,0.00014444049,5306383,FALSE POSITIVE
132.79934783325734,0.9960673,0.0001443067,5306383,FALSE POSITIVE
132.81978243721824,0.9961955,0.00014435804,5306383,FALSE POSITIVE
132.84021714118717,0.99596363,0.00014448795,5306383,FALSE POSITIVE
132.86065164503816,0.99589473,0.00014435343,5306383,FALSE POSITIVE
132.88108624899905,0.99626744,0.00014448668,5306383,FALSE POSITIVE
132.90152095285157,0.9961347,0.00014439861,5306383,FALSE POSITIVE
132.92195545658615,0.99606717,0.00014446523,5306383,FALSE POSITIVE
132.94239006043063,0.996153,0.00014443327,5306383,FALSE POSITIVE
132.96282466416596,0.99601555,0.00014446507,5306383,FALSE POSITIVE
132.98325936790206,0.9959975,0.00014449308,5306383,FALSE POSITIVE
133.00369387151295,0.99611014,0.00014446286,5306383,FALSE POSITIVE
133.0241284752483,0.996061,0.00014442507,5306383,FALSE POSITIVE
133.0445630788672,0.99601215,0.00014444713,5306383,FALSE POSITIVE
133.06499768247886,0.9961529,0.00014455106,5306383,FALSE POSITIVE
133.08543228598137,0.9961115,0.00014456375,5306383,FALSE POSITIVE
133.10586688948388,0.99615455,0.00014445205,5306383,FALSE POSITIVE
133.1263014929791,0.99599296,0.00014459885,5306383,FALSE POSITIVE
133.1467360963652,0.9961818,0.00014453001,5306383,FALSE POSITIVE
133.1671706997513,0.9966654,0.0001446378,5306383,FALSE POSITIVE
133.1876053031301,0.9962764,0.00014460584,5306383,FALSE POSITIVE
133.20804000651697,0.9964255,0.00014461976,5306383,FALSE POSITIVE
133.22847450978588,0.99649775,0.0001446652,5306383,FALSE POSITIVE
133.24890911304828,0.99669224,0.0001446062,5306383,FALSE POSITIVE
133.26934371631796,0.99632925,0.00014462437,5306383,FALSE POSITIVE
133.28977831947122,0.99653554,0.0001445591,5306383,FALSE POSITIVE
133.3102129226172,0.9964951,0.00014465538,5306383,FALSE POSITIVE
133.3306474257697,0.99637455,0.00014463816,5306383,FALSE POSITIVE
133.35108212880732,0.9967488,0.00014461347,5306383,FALSE POSITIVE
133.3715167318369,0.9963739,0.0001446552,5306383,FALSE POSITIVE
133.39195133487374,0.9963154,0.00014461738,5306383,FALSE POSITIVE
133.41238593779417,0.9965295,0.00014470119,5306383,FALSE POSITIVE
133.43282054082374,0.99630946,0.00014460248,5306383,FALSE POSITIVE
133.45325514362776,0.99647295,0.00014468102,5306383,FALSE POSITIVE
133.47368964654743,0.99678785,0.00014468963,5306383,FALSE POSITIVE
