time,flux,flux_err,kepid,disposition
131.51164976126165,0.9982822,0.00025488538,8847111,FALSE POSITIVE
131.53208435474517,0.9987044,0.00025487522,8847111,FALSE POSITIVE
131.5525188482352,0.99778885,0.00025486498,8847111,FALSE POSITIVE
131.5729532417172,0.998918,0.0002548929,8847111,FALSE POSITIVE
131.59338773520722,0.9986039,0.00025492365,8847111,FALSE POSITIVE
131.613822328698,0.99855024,0.00025490724,8847111,FALSE POSITIVE
131.63425672224548,0.99833685,0.00025492144,8847111,FALSE POSITIVE
131.65469121572823,0.99827373,0.0002549736,8847111,FALSE POSITIVE
131.67512580927723,0.9985447,0.00025485887,8847111,FALSE POSITIVE
131.6955603028182,0.99763983,0.00025490168,8847111,FALSE POSITIVE
131.71599469630746,0.9977731,0.0002548409,8847111,FALSE POSITIVE
131.7364291898557,0.99800426,0.00025490372,8847111,FALSE POSITIVE
131.75686378345563,0.9982093,0.0002548915,8847111,FALSE POSITIVE
131.7772981770031,0.9981816,0.00025488337,8847111,FALSE POSITIVE
131.79773267055134,0.9982652,0.0002548956,8847111,FALSE POSITIVE
131.81816726415127,0.9979025,0.00025485517,8847111,FALSE POSITIVE
131.83860165769875,0.9979331,0.0002548277,8847111,FALSE POSITIVE
131.8590361513052,0.9973941,0.00025469865,8847111,FALSE POSITIVE
131.87947064490436,0.9980632,0.00025477703,8847111,FALSE POSITIVE
131.8999051385108,0.99830484,0.0002547204,8847111,FALSE POSITIVE
131.92033963211725,0.99798065,0.00025483387,8847111,FALSE POSITIVE
131.94077412571642,0.9985976,0.00025482578,8847111,FALSE POSITIVE
131.96120861932286,0.99784964,0.0002548516,8847111,FALSE POSITIVE
131.9816431129875,0.9983217,0.0002549099,8847111,FALSE POSITIVE
132.0020776066449,0.998049,0.00025484318,8847111,FALSE POSITIVE
132.02251200025057,0.9977208,0.00025481454,8847111,FALSE POSITIVE
132.04294659391599,0.9983355,0.000254818,8847111,FALSE POSITIVE
132.06338108757336,0.9981544,0.00025492336,8847111,FALSE POSITIVE
132.08381548117904,0.9982686,0.00025485017,8847111,FALSE POSITIVE
132.1042499749019,0.99862546,0.0002548512,8847111,FALSE POSITIVE
132.12468456856004,0.9981455,0.0002549219,8847111,FALSE POSITIVE
132.14511896222393,0.9985811,0.00025493538,8847111,FALSE POSITIVE
132.16555345588858,0.99831843,0.0002548568,8847111,FALSE POSITIVE
132.18598804954672,0.99832344,0.00025480046,8847111,FALSE POSITIVE
132.20642254326958,0.99847585,0.00025489394,8847111,FALSE POSITIVE
132.22685693699168,0.99822056,0.0002548656,8847111,FALSE POSITIVE
132.24729143065633,0.9986773,0.00025485823,8847111,FALSE POSITIVE
132.26772602437268,0.99798435,0.00025490025,8847111,FALSE POSITIVE
132.28816041809478,0.998239,0.00025483296,8847111,FALSE POSITIVE
132.30859491175215,0.9981019,0.00025490695,8847111,FALSE POSITIVE
132.32902950553398,0.9987144,0.0002549758,8847111,FALSE POSITIVE
132.34946389919787,0.9983322,0.00025494036,8847111,FALSE POSITIVE
132.36989839297894,0.9986702,0.00025493355,8847111,FALSE POSITIVE
132.39033288669452,1.0021949,0.00025579112,8847111,FALSE POSITIVE
132.41076738041738,0.9991678,0.00025491533,8847111,FALSE POSITIVE
132.43120187413297,0.9990495,0.00025491323,8847111,FALSE POSITIVE
132.45163636791403,0.9991746,0.0002548835,8847111,FALSE POSITIVE
132.47207096163766,0.99906325,0.00025486035,8847111,FALSE POSITIVE
132.49250535541796,0.9991016,0.0002549114,8847111,FALSE POSITIVE
132.51293984913355,0.99865454,0.000254804,8847111,FALSE POSITIVE
132.53337424291385,0.99951893,0.0002548379,8847111,FALSE POSITIVE
132.5538088366302,0.9994428,0.00025497418,8847111,FALSE POSITIVE
132.57424333041126,0.9989062,0.00025487345,8847111,FALSE POSITIVE
132.59467772419157,0.9990915,0.00025480034,8847111,FALSE POSITIVE
132.6151123179734,0.9991945,0.00025492976,8847111,FALSE POSITIVE
132.6355468117472,0.9993407,0.00025499493,8847111,FALSE POSITIVE
132.65598130552826,0.9995995,0.0002549319,8847111,FALSE POSITIVE
132.67641569930856,0.99946314,0.00025488928,8847111,FALSE POSITIVE
132.69685029308312,0.9999232,0.00025493692,8847111,FALSE POSITIVE
132.71728478686418,0.9992956,0.00025498375,8847111,FALSE POSITIVE
132.7377191806445,0.9996346,0.0002549719,8847111,FALSE POSITIVE
132.75815377441904,1.0000764,0.0002549903,8847111,FALSE POSITIVE
132.77858826825832,1.0000346,0.000254808,8847111,FALSE POSITIVE
132.79902266203862,1.0003718,0.00025481754,8847111,FALSE POSITIVE
132.81945715581242,0.99968165,0.00025482828,8847111,FALSE POSITIVE
132.83989174965245,1.0001345,0.00025489304,8847111,FALSE POSITIVE
132.86032614343276,0.9996458,0.0002548826,8847111,FALSE POSITIVE
132.88076063720655,1.0002738,0.00025482068,8847111,FALSE POSITIVE
132.9011952310466,0.99985313,0.00025480727,8847111,FALSE POSITIVE
132.9216296248269,1.0001183,0.00025483887,8847111,FALSE POSITIVE
132.94206411860068,1.0004647,0.00025494437,8847111,FALSE POSITIVE
132.96249861243996,1.000537,0.000254885,8847111,FALSE POSITIVE
132.98293320628,0.99990743,0.0002548053,8847111,FALSE POSITIVE
133.00336760005302,1.0005531,0.00025487287,8847111,FALSE POSITIVE
133.0238020938923,1.000451,0.0002549786,8847111,FALSE POSITIVE
133.04423658767337,1.0008948,0.0002549365,8847111,FALSE POSITIVE
133.06467108150537,1.000751,0.00025505057,8847111,FALSE POSITIVE
133.08510557528643,1.0009576,0.00025508896,8847111,FALSE POSITIVE
133.1055400691257,1.001248,0.00025514537,8847111,FALSE POSITIVE
133.1259745629577,1.0010432,0.00025516286,8847111,FALSE POSITIVE
133.14640905673878,1.0013363,0.0002550917,8847111,FALSE POSITIVE
133.16684355057805,1.0013471,0.0002552411,8847111,FALSE POSITIVE
133.18727804441005,1.000533,0.00025511513,8847111,FALSE POSITIVE
133.20771263819188,1.001356,0.0002551991,8847111,FALSE POSITIVE
133.2281470320304,1.0009837,0.00025514638,8847111,FALSE POSITIVE
133.24858152580418,1.0013825,0.0002551925,8847111,FALSE POSITIVE
133.26901601964346,1.0009246,0.0002551482,8847111,FALSE POSITIVE
133.28945051348273,1.0009826,0.00025518588,8847111,FALSE POSITIVE
133.30988500731473,1.0008119,0.00025513323,8847111,FALSE POSITIVE
133.33031940109504,1.0017176,0.0002552091,8847111,FALSE POSITIVE
133.35075399493508,1.0014471,0.00025532662,8847111,FALSE POSITIVE
133.37118848870887,1.0010687,0.0002552799,8847111,FALSE POSITIVE
133.39162298254814,1.0016131,0.00025534403,8847111,FALSE POSITIVE
133.41205747638742,1.0011734,0.00025529045,8847111,FALSE POSITIVE
133.4324919701612,1.0017692,0.00025536792,8847111,FALSE POSITIVE
133.45292646400048,1.0018342,0.000255225,8847111,FALSE POSITIVE
133.4733608577808,1.0018666,0.00025538393,8847111,FALSE POSITIVE
133.49379545161355,1.0014064,0.00025526198,8847111,FALSE POSITIVE
133.51422994539462,1.0015817,0.00025523454,8847111,FALSE POSITIVE
133.53466433923313,1.0015473,0.00025531213,8847111,FALSE POSITIVE
133.55509893300768,1.0012946,0.00025521003,8847111,FALSE POSITIVE
133.57553342684696,1.0013504,0.00025522694,8847111,FALSE POSITIVE
133.59596782062727,1.0019466,0.00025539836,8847111,FALSE POSITIVE
133.61640231440106,1.0014032,0.00025534513,8847111,FALSE POSITIVE
133.6368369082411,1.0015959,0.00025532837,8847111,FALSE POSITIVE
133.65727140201489,1.001296,0.00025526283,8847111,FALSE POSITIVE
133.6777057957952,1.0017576,0.00025527674,8847111,FALSE POSITIVE
133.69814038963523,1.0019194,0.00025539828,8847111,FALSE POSITIVE
133.7185748834163,1.0017723,0.00025533017,8847111,FALSE POSITIVE
133.73900927718933,1.0015624,0.00025536184,8847111,FALSE POSITIVE
133.7594437709704,1.0018713,0.00025537075,8847111,FALSE POSITIVE
133.77987836474495,1.0019022,0.00025542948,8847111,FALSE POSITIVE
133.80031275852525,1.001482,0.0002553766,8847111,FALSE POSITIVE
133.82074725230632,1.0019282,0.00025535986,8847111,FALSE POSITIVE
133.8411817460874,1.0015656,0.00025530657,8847111,FALSE POSITIVE
133.86161623986118,1.0017368,0.00025532293,8847111,FALSE POSITIVE
133.88205073364225,1.001538,0.00025531175,8847111,FALSE POSITIVE
133.9024852273651,1.0018291,0.00025535733,8847111,FALSE POSITIVE
133.9229197211389,1.0015976,0.0002553137,8847111,FALSE POSITIVE
133.94335421491996,1.0015291,0.00025533428,8847111,FALSE POSITIVE
133.96378870864282,1.0016966,0.00025532782,8847111,FALSE POSITIVE
133.98422310241585,1.0015922,0.00025529665,8847111,FALSE POSITIVE
134.00465769613947,1.001639,0.00025533838,8847111,FALSE POSITIVE
134.02509218992054,1.001373,0.0002553083,8847111,FALSE POSITIVE
134.04552658363536,1.0014062,0.00025528204,8847111,FALSE POSITIVE
134.065961177359,1.0018635,0.00025539627,8847111,FALSE POSITIVE
134.08639567114005,1.0014354,0.00025538908,8847111,FALSE POSITIVE
134.10683006485488,1.0010518,0.00025526583,8847111,FALSE POSITIVE
134.12726455857774,1.0015112,0.00025536612,8847111,FALSE POSITIVE
134.14769915230136,1.0013208,0.00025531056,8847111,FALSE POSITIVE
134.16813364601694,1.0005372,0.0002552265,8847111,FALSE POSITIVE
134.18856803968083,1.0013798,0.0002553364,8847111,FALSE POSITIVE
134.20900263340445,1.001319,0.0002553526,8847111,FALSE POSITIVE
134.22943712712004,1.0006919,0.00025521874,8847111,FALSE POSITIVE
134.24987152078393,1.000986,0.00025527872,8847111,FALSE POSITIVE
134.2703060145068,1.0010777,0.00025526938,8847111,FALSE POSITIVE
134.29074060816492,1.0010794,0.00025523038,8847111,FALSE POSITIVE
134.31117500188702,1.0006195,0.00025523483,8847111,FALSE POSITIVE
134.33160949555167,1.0007769,0.00025531754,8847111,FALSE POSITIVE
134.3520440892098,1.0009133,0.00025527537,8847111,FALSE POSITIVE
134.3724784828737,1.0007279,0.00025533885,8847111,FALSE POSITIVE
134.41334747019573,1.001036,0.0002552911,8847111,FALSE POSITIVE
134.43378196386038,1.0007923,0.00025529292,8847111,FALSE POSITIVE
134.45421645746683,1.0008355,0.00025518236,8847111,FALSE POSITIVE
134.4746509511242,1.0002826,0.00025518905,8847111,FALSE POSITIVE
134.4950855447314,1.0008143,0.00025518643,8847111,FALSE POSITIVE
134.5155199383371,1.000734,0.0002550831,8847111,FALSE POSITIVE
134.53595443199447,1.0005947,0.00025520797,8847111,FALSE POSITIVE
134.55638882560015,1.00031,0.0002550468,8847111,FALSE POSITIVE
134.57682341920736,1.0006549,0.0002550153,8847111,FALSE POSITIVE
134.59725791280653,1.0002629,0.00025495474,8847111,FALSE POSITIVE
134.617692306354,1.0007713,0.00025509179,8847111,FALSE POSITIVE
